# %ECSV 0.9
# ---
# datatype:
# - {name: energy, unit: MeV, datatype: float64, description: energy}
# - {name: energy_error, unit: MeV, datatype: float64, description: energy_error}
# - {name: flux, unit: 1 / (cm2 MeV s), datatype: float64, description: flux}
# - {name: flux_error, unit: 1 / (cm2 MeV s), datatype: float64, description: flux_error}
energy energy_error flux flux_error
0.000494951439797 7.99495965653e-05 152.65972425 34.0600361528
0.000685655009304 0.000110753972942 106.861769545 25.8634595063
0.000949836164653 0.000153427209702 56.1763251635 14.9928312187
0.00131580572533 0.000212542330711 25.6513549329 6.87607394987
0.00182278234216 0.000294434360563 14.4272460446 3.70996685632
0.00252509607249 0.000407879209708 6.02533457968 1.37731004161
0.00349800928254 0.000565034068584 3.19694848254 0.703094647773
0.00484578350269 0.000782740312859 1.59233955142 0.306507544917
